"[('시티', 'NNP'), ('은행', 'NNP'), ('카드', 'NNG'), ('혜택', 'NNG'), ('아주', 'MAG'), ('좋', 'VA'), ('오래오래', 'MAG'), ('가능', 'XR')]"
"[('너무', 'MAG'), ('느리', 'VA'), ('빠르', 'VA'), ('개선', 'NNG'), ('좀', 'MAG'), ('좋', 'VA')]"
"[('편하', 'VA')]"
"[('탭', 'NNG'), ('반응', 'NNG'), ('너무', 'MAG'), ('느리', 'VA'), ('오류', 'NNP'), ('남', 'NNP')]"
"[('좋', 'VA')]"
"[('계좌', 'NNG'), ('이체', 'NNG'), ('잘', 'MAG'), ('않', 'VV'), ('넘어가', 'VV'), ('돈', 'NNG'), ('보내', 'VV'), ('때', 'NNG'), ('꼭', 'MAG'), ('그렇', 'VA'), ('하', 'VV'), ('푸', 'VV'), ('끄', 'VV'), ('다', 'MAG'), ('개선', 'NNG'), ('요망', 'NNG'), ('은행', 'NNP'), ('문제없', 'VA')]"
"[('사용', 'NNG'), ('아주', 'MAG'), ('편리', 'NNG')]"
"[('좋', 'VA'), ('편리', 'NNG')]"
"[('굳', 'VV'), ('아주', 'NNP'), ('편하', 'VA')]"
"[('편리', 'NNG'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('편리', 'NNG'), ('쓰', 'VV'), ('있', 'VX')]"
"[('편하', 'VA'), ('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VV')]"
"[('필요', 'NNG'), ('사항', 'NNG'), ('불편', 'NNG'), ('없이', 'MAG'), ('사용', 'NNG'), ('있', 'VV')]"
"[('어떻', 'VA'), ('간만', 'NNG'), ('들어가', 'VV'), ('오류', 'NNG'), ('뜨', 'VV'), ('제대로', 'MAG'), ('못', 'MAG'), ('만들', 'VV'), ('이', 'VCP'), ('첨', 'NNG'), ('만들', 'VV'), ('말', 'VX')]"
"[('인증', 'NNP'), ('없이', 'MAG'), ('송금', 'NNG'), ('가능', 'XR'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('이전', 'NNP'), ('버전', 'NNP'), ('간편', 'XR'), ('비밀', 'NNG'), ('번호', 'NNG'), ('사용', 'NNG'), ('오', 'VX'), ('최신', 'NNG'), ('버전', 'NNP'), ('간편', 'XR'), ('비밀', 'NNG'), ('번호', 'NNG'), ('사용', 'NNG'), ('위하', 'VV'), ('안드로이드', 'NNP'), ('을', 'NNG'), ('요구', 'NNG'), ('폰', 'NNG'), ('안드로이드', 'NNP'), ('지원', 'NNG'), ('하', 'VV'), ('이전', 'NNP'), ('버전', 'NNP'), ('돌아가', 'VV'), ('싶', 'VX'), ('방법', 'NNG'), ('없', 'VA')]"
"[('아이', 'NNG'), ('디', 'NNP'), ('로기', 'NNP'), ('후', 'NNG'), ('본인', 'NNG'), ('인증', 'NNP'), ('인증', 'NNP'), ('번호', 'NNG'), ('메세지', 'NNG'), ('왜', 'MAG'), ('안', 'MAG'), ('들어오', 'VV'), ('개', 'VV'), ('헬로모바일', 'NNP'), ('이', 'VCP')]"
