편하게 잘 사용하고 있어요.,미국계 은행이라 외국에 나가면 공항.,대도시 중심가에 ATM기가 항상 있어 시티은행을 이용합니다.
편해요
조아
씨티카드 문닫음 안돼요~~ 내가 얼마나 오래 사용한 카드인데..
심플하고 좋아요
완벽
이체무료에 정말 빠른... 외화도 가능할까 테스트해봐야지..
최고
좋아요~
편하고 안전하네요.
씨티은행짱
매우 편리
좋아요
빠른처리에 감사~~
편리해요
편리해요
지문인식도 되고 쓰기 좋네요.
빠름
최고의 카드
사용하기 편하고 여러 혜택이 있어요
좋아요
한도증액감사합니다
사용하기 편합니다
사용하기 편하고 아주 좋아요.
사용하기 편리하게 잘 만들어졌어요
너무편해용
쉽게 보고 이용할 수 있어 좋네요.ㅎ
편하게 사용하고 있습니디.
좋아요
"사랑하는 국제 메가뱅크 은행, 한국 철수하지말고 앞으로도 계속 함께해줘 별5점 줄께 ㅜㅜ"
편리합니다
앱 들어가집니다 감사합니다
엄청 편함
간편해서 좋아요
베리굿
이용하기 편해요
good bank citi..
만족
포인트 굿
좋아요
한도가늦게 올라감.이자도비싸고
편리합니다
넘 좋아용
Good
신속하고 편리하게 사용할 수 있어 좋습니다.
너무편하고좋아요.
아주 좋음
타카드에 비해 한도 높고.혜택도 맘에 들어요 캐쉬백
쉽고빠른 이체 리뷰 잘 안쓰는데 씨티뱅크가 한국에서 나간다네요.,아쉬워요ㅠ
아주 만족합니다
나의 최고의 동반자
편하고 속전속결 좋아요
너무좋아요
좋아요
빠르고 간편해요
새로나온 앱 쓰기 좋네요
오류없이 잘 이용중이네요
좋아요.
그냥 마냥 이유없이 시티가 좋아
사용하기 편함
좋아요
잘 사용중이예요.
간편
딱 필요한 만큼만 너무 편하지도 불편하지도 않게 딱 좋아요
사용이 간편해요.
좋아요...
"상당히 빠르고 간단하네요,,"
good
굉장히 쉽고 편리합니다.
간편하게 이용이 가능함
굿
편하고 좋아요.,특히 이체할때.
아주좋아요 굳굳굳이에요~
"인천은행, 경기은행, 한미은행, 씨티은행 으로 계속 이어 이용하고 있으며 가까운 우체국이나 지방에서 우체국을 이용하면 편리하게 이용할 수 있어 불편없이 이용합니다"
굿
다른은행 모바일앱보다 보기에도 사용하기에도 모두 편해요.
계좌확인과 이체가 편리합니다.
굿~~~
조아요 흐흐
사용성이 편리하고 이체가 빠른 최고의 앱입니다
yy
사용하기 쉬워요
Good
오랜기간 사용중입니다
진짜 쓰레기 어플중 쌍따봉...최고 쓰레기..별 한개도 아깝다
신속하고 편리합니다.
좋아요
문제 해결에 도움 주셔서 감사합니다 잘 쓰고 있습니다
사용하기 편리하고 가편하다는 생각입니다 너무 편하네요
씨티시스템장애 불량컨텐츠입니다
사용이 편하고 유용합니다 ㅎㅎ
아주 좋아요
하나의 앱에서 뱅킹과 카드까지 돼서 좋아요.,해외서 사용해보니 빠르고 괜찮네요
편리하고 좋네요 고맙습니다 ~~
감사합니다
저가 전화하면 친절하게 설명을 해 줍니다
Goog
새로이 홈페이지 멋찌다용
조금 더 편하게 사용했으면 좋겠네요
간단히 필요한 정보를 확인할 수 있어 편라합니다.
빠르고 심플함.
괜찮은것같아요
좋아요
