"[('글', 'NNG'), ('아샤', 'NNP')]"
"[('간편', 'XR'), ('예적금', 'NNG'), ('급하', 'VA'), ('사용', 'NNG'), ('은행', 'NNG'), ('대기', 'NNP'), ('시간', 'NNG'), ('없이', 'MAG'), ('너무', 'MAG'), ('편하', 'VA'), ('사용', 'NNG')]","[('수고', 'NNG')]","[('감사', 'NNG')]"
"[('아주', 'MAG'), ('좋', 'VA')]"
"[('사용', 'NNG'), ('편하', 'VA'), ('이체', 'NNG'), ('타행', 'NNG'), ('입출금', 'NNG'), ('넘', 'NNG'), ('좋', 'VA')]"
"[('학교', 'NNG'), ('돌아오', 'VV'), ('시간', 'NNP'), ('친구', 'NNG'), ('힘', 'NNG'), ('하', 'VV'), ('있', 'VV'), ('선생님', 'NNP'), ('이주현', 'NNP'), ('아기', 'NNP'), ('충주', 'NNP'), ('시집', 'NNP'), ('아기', 'NNP'), ('사랑', 'NNP'), ('선생님', 'NNP'), ('늘', 'VV'), ('하이', 'NNP'), ('주', 'NNP'), ('서울', 'NNP'), ('아파트', 'NNG'), ('선생님', 'NNP'), ('말씀', 'NNG'), ('김주현', 'NNP'), ('선생님', 'NNP'), ('말씀', 'NNG'), ('감사', 'NNG'), ('안녕하세요', 'NNP'), ('이웃', 'NNG'), ('오늘', 'NNG'), ('정', 'NNP'), ('서울', 'NNP'), ('아파트', 'NNG'), ('전세', 'NNG'), ('월세', 'NNG'), ('보증금', 'NNP'), ('월세', 'NNG'), ('보증금', 'NNP'), ('월세', 'NNG'), ('소득', 'NNG'), ('공제', 'NNP'), ('혜택', 'NNG'), ('보', 'VV'), ('포', 'NNG'), ('스팅', 'NNP'), ('아래', 'NNG'), ('링크', 'NNP'), ('클릭', 'NNP'), ('클릭', 'NNP'), ('하', 'VV'), ('주', 'VX'), ('이렇', 'VA'), ('공부', 'NNG'), ('하', 'VV')]"
"[('간편', 'XR'), ('편안', 'NNG'), ('좋', 'VA'), ('5년', 'NNP'), ('동안', 'NNP'), ('잘', 'MAG'), ('사용', 'NNG'), ('있', 'VX')]","[('최고', 'NNG'), ('카', 'NNG'), ('뱅', 'NNG'), ('은행', 'NNG'), ('최고', 'NNG'), ('이', 'VCP')]"
"[('너무', 'MAG'), ('편하', 'VA'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('멋지', 'VA')]"
"[('만족', 'NNP')]"
"[('굳', 'VV')]"
"[('좋', 'VA')]"
"[('카카오', 'NNP'), ('뱅크', 'NNP'), ('정말', 'MAG'), ('굿', 'NNG'), ('이', 'VCP')]"
"[('유용', 'XR')]"
"[('좋', 'VA'), ('편하', 'VA')]"
"[('만족', 'NNG'), ('쓰', 'VV'), ('수수료', 'NNP'), ('면제', 'NNP'), ('편리', 'NNG'), ('입출금', 'NNG')]"
"[('가입', 'NNG'), ('쉽', 'VA'), ('입출금', 'NNG'), ('자유', 'NNG'), ('강', 'NNP'), ('추', 'NNP'), ('하', 'VX')]"
"[('모임', 'NNP'), ('통장', 'NNP'), ('기능', 'NNG'), ('좋', 'VA')]","[('모임', 'NNP'), ('통장', 'NNP'), ('누', 'NNP'), ('군가', 'NNP'), ('회비', 'NNG'), ('입금', 'NNG'), ('하', 'VV'), ('모임', 'NNP'), ('통장', 'NNP'), ('가입', 'NNG'), ('인원', 'NNG'), ('푸쉬', 'NNG'), ('알람', 'NNP'), ('오', 'VV'), ('좋', 'VA')]"
"[('편하', 'VA')]"
"[('다', 'MAG'), ('좋', 'VA'), ('미니', 'NNP'), ('카드', 'NNP'), ('저금통', 'NNP'), ('세이프', 'NNP'), ('박스', 'NNP'), ('같', 'VA'), ('저금', 'NNG'), ('기능', 'NNG')]"
"[('편리', 'NNG'), ('정확', 'XR')]"
"[('카카오', 'NNP'), ('뱅크', 'NNP'), ('짱', 'MAG'), ('짱', 'MAG')]"
"[('편하', 'VA')]"
"[('간편', 'XR'), ('많이', 'MAG'), ('들', 'VV'), ('자주', 'MAG'), ('이용', 'NNG'), ('보', 'VX'), ('하', 'VX'), ('친구', 'NNG'), ('귀', 'NNG'), ('해보', 'VV'), ('하', 'VX'), ('같', 'VA')]"
"[('매우', 'MAG'), ('유용', 'XR')]"
"[('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VX')]","[('이', 'VV'), ('제일', 'NNG'), ('편하', 'VA')]","[('감사', 'NNG')]"
"[('감사', 'NNG')]"
"[('카', 'NNG'), ('뱅', 'NNG'), ('은행', 'NNG'), ('거래', 'NNG'), ('수수료', 'NNP'), ('없', 'VA'), ('편리', 'NNG'), ('정말', 'MAG'), ('좋', 'VA')]"
"[('쪼', 'VV'), ('편리', 'NNG')]"
"[('기기', 'NNG'), ('변경', 'NNG'), ('오류', 'NNP'), ('무한', 'NNP'), ('반복', 'NNP')]","[('고객', 'NNP'), ('센터', 'NNP'), ('알리', 'VV'), ('주', 'VX'), ('대로', 'NNP'), ('핸드폰', 'NNP'), ('잠그', 'VV'), ('설정', 'NNG'), ('설정', 'NNG'), ('계속', 'MAG'), ('인증', 'NNG'), ('뜨', 'VV')]","[('일부', 'NNG'), ('핸드폰', 'NNP'), ('같', 'VA'), ('언', 'NNG'), ('능', 'NNG'), ('개선', 'NNG'), ('되', 'VV'), ('바람', 'NNG')]","[('켜', 'VV'), ('때', 'NNG'), ('문자', 'NNG'), ('인증', 'NNP'), ('번호', 'NNG'), ('받', 'VV'), ('주민등록증', 'NNP'), ('찍', 'VV'), ('하', 'VX'), ('일반', 'NNG'), ('은행', 'NNG'), ('프', 'VX'), ('더', 'MAG'), ('불편', 'NNG'), ('못쓰', 'VV')]","[('쓰', 'VV'), ('핸드폰', 'NNP'), ('바꾸', 'VV'), ('순', 'NNP'), ('없', 'VA')]"
"[('조', 'NR'), ('아', 'NNP')]"
"[('이만', 'MAG'), ('있', 'VX')]"
"[('굿', 'NNG')]"
"[('아주', 'MAG'), ('편리', 'NNG')]"
"[('편리', 'NNG'), ('부탁', 'NNG'), ('드리', 'VV')]"
"[('간편', 'XR'), ('카카오', 'NNP'), ('이', 'VCP'), ('믿', 'VV')]"

"[('업데이트', 'NNP'), ('버튼', 'NNP'), ('안', 'MAG'), ('눌리', 'VV')]"
"[('참', 'IC'), ('좋아', 'IC')]"
"[('안녕', 'NNP'), ('하', 'VV'), ('너무', 'MAG'), ('편리', 'NNG')]"
"[('너무', 'MAG'), ('편리', 'NNG'), ('하', 'VV'), ('좋', 'VA'), ('하', 'VX')]"
"[('완벽', 'NNP'), ('한', 'NNP'), ('아니', 'VCN'), ('은행', 'NNP'), ('비하', 'VV'), ('천사', 'NNP')]"
"[('좋', 'VA')]"
"[('좋', 'VA')]"
"[('없', 'VA')]"
"[('굿', 'NNG')]"
"[('맛', 'NNG'), ('좋', 'VA')]"
"[('모임', 'NNP'), ('통장', 'NNP'), ('세이프', 'NNP'), ('박스', 'NNP'), ('잘', 'MAG'), ('쓰', 'VV'), ('중', 'NNP'), ('대출', 'NNG'), ('금리', 'NNP'), ('한도', 'NNP'), ('은행', 'NNP'), ('대비', 'NNP'), ('부족', 'NNG'), ('생각', 'NNG')]"
"[('간편', 'XR'), ('좋', 'VA')]"
"[('넘', 'NNG'), ('고맙습니다', 'NNP'), ('좋', 'VA')]"
"[('신분증', 'NNP'), ('여권', 'NNG'), ('사용', 'NNG'), ('가능', 'XR'), ('하', 'VV'), ('주', 'VX')]"
"[('너무너무', 'MAG'), ('편하', 'VA'), ('좋', 'VA')]"
"[('쓰기', 'NNP'), ('편', 'NNG')]"
"[('진짜', 'MAG'), ('편리', 'NNG'), ('쓰기', 'NNP'), ('넘', 'NNG'), ('좋', 'VA')]"
"[('정말', 'MAG'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('편리', 'NNG'), ('사용', 'NNG'), ('있', 'VX'), ('만족', 'NNG')]"
"[('카카오', 'NNP'), ('뱅크', 'NNP'), ('목숨', 'NNG'), ('붙들', 'VV'), ('하', 'VX'), ('주', 'VX'), ('잘', 'MAG'), ('사용', 'NNG'), ('이', 'VCP'), ('입출금', 'NNG'), ('알람', 'NNP'), ('씹히', 'VV'), ('업', 'VV')]","[('아직', 'MAG'), ('눈물', 'NNG'), ('흐르', 'VV')]"

[]
"[('사용', 'NNG'), ('편리', 'NNG'), ('핫', 'NNG'), ('최고', 'NNG'), ('은행', 'NNG'), ('인정', 'NNG')]"
"[('비번', 'NNG'), ('잘', 'MAG'), ('기억', 'NNG'), ('하', 'VV')]"
"[('생활', 'NNG'), ('편리', 'NNG'), ('지', 'VX')]"
"[('수수료', 'NNG'), ('없이', 'MAG'), ('사용', 'NNG'), ('좋', 'VV'), ('오', 'VV'), ('카카오', 'NNP'), ('뱅크', 'NNP'), ('감사', 'NNG'), ('드리', 'VV')]"
"[('만족', 'NNG'), ('보편', 'NNG')]"
"[('거의', 'MAG'), ('5년', 'NNP'), ('너무', 'MAG'), ('잘', 'MAG'), ('쓰', 'VV'), ('이', 'VCP'), ('세이프', 'NNP'), ('박스', 'NNP'), ('기능', 'NNG'), ('수수료', 'NNP'), ('무료', 'NNP'), ('카카오', 'NNP'), ('뱅크', 'NNP'), ('상품', 'NNG'), ('안', 'MAG'), ('쓰', 'VV'), ('보', 'VX'), ('간편', 'XR'), ('인터넷', 'NNG'), ('뱅킹', 'NNG'), ('출발', 'NNG'), ('알리', 'VV'), ('아니', 'VCN'), ('하', 'VX')]"
"[('최고', 'NNG'), ('예', 'NNG')]"
"[('좋', 'VA'), ('청소년', 'NNG'), ('이', 'VCP'), ('미니', 'NNP'), ('카드', 'NNG'), ('쓰', 'VV'), ('너무', 'MAG'), ('좋', 'VA'), ('계좌', 'NNP'), ('생기', 'VV')]"
"[('좋', 'VA')]"
"[('만족', 'NNG')]"

"[('좋', 'VA'), ('은행', 'NNG'), ('프', 'VX'), ('이', 'NNP')]"
"[('좋', 'VA'), ('감사', 'NNG')]"
"[('계좌', 'NNG'), ('푸', 'VV'), ('호가', 'NNP'), ('자', 'VV'), ('기억', 'NNP'), ('나', 'VV'), ('않', 'VX')]"
"[('굳', 'VV'), ('이', 'VV')]"
"[('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('좋', 'VV')]"
"[('편리', 'NNG'), ('눈', 'NNG'), ('보', 'VV'), ('좋', 'VA'), ('체크', 'NNG'), ('쪼', 'VV')]"
"[('간편', 'XR'), ('즐겁', 'VA'), ('말', 'VX')]"
"[('백', 'NNP'), ('되', 'VV'), ('체크카드', 'NNP'), ('쓰', 'VV')]"
"[('아주', 'MAG'), ('만족', 'NNP')]"
"[('편하', 'VA'), ('좋', 'VA'), ('이', 'VCP')]"

"[('가장', 'MAG'), ('편하', 'VA'), ('은행', 'NNG')]"
"[('좋', 'VA')]"
"[('좋', 'VA'), ('이', 'VCP')]"
"[('송금', 'NNG'), ('처리', 'NNG'), ('너무', 'MAG'), ('편리', 'NNG'), ('외국', 'NNG'), ('이용', 'NNG'), ('편리', 'NNG'), ('너무', 'MAG'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('너무', 'MAG'), ('좋', 'VA')]"
"[('편하', 'VA'), ('좋아', 'IC'), ('영', 'MAG')]"
"[('업무', 'NNG')]"
"[('활용도', 'NNG'), ('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('편리', 'NNG'), ('좋', 'VA')]"
"[('굿', 'NNG')]"
[]
"[('완전', 'NNG'), ('만족', 'NNP'), ('하', 'VV'), ('추천', 'NNG'), ('추천', 'NNG')]"
"[('업데이트', 'NNP'), ('나', 'VV'), ('뒤', 'NNG'), ('네트워크', 'NNP'), ('오류', 'NNP'), ('뜨', 'VV'), ('접속', 'NNG'), ('안', 'NNG'), ('데이터', 'NNG'), ('싹', 'MAG'), ('지우', 'VV'), ('로그인', 'NNP'), ('다시', 'MAG'), ('하', 'VV')]"
"[('굳', 'VV')]"
"[('사용자', 'NNG'), ('카', 'NNG'), ('뱅', 'NNG'), ('주식', 'NNG'), ('주', 'VX'), ('이벤트', 'NNG'), ('폭발', 'NNG')]"
"[('좋', 'VA')]"
"[('밑', 'NNG'), ('있', 'VV'), ('강', 'NNP'), ('민지', 'NNP'), ('그냥', 'MAG'), ('이체', 'NNG'), ('내역', 'NNG'), ('상세히', 'MAG'), ('다', 'MAG'), ('보이', 'VV'), ('상시', 'NNG'), ('내역', 'NNG'), ('신청', 'NNG'), ('바로', 'NNP'), ('팩스', 'NNG'), ('다', 'MAG'), ('오', 'VV'), ('고객', 'NNP'), ('센터', 'NNP'), ('드', 'NNP'), ('립', 'NNG'), ('산업', 'NNP'), ('시대', 'NNP')]","[('눈', 'NNG'), ('보이', 'VV')]"
"[('굿', 'NNG')]"
"[('편리', 'NNG')]"
"[('엄청', 'MAG'), ('좋', 'VA'), ('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VV'), ('감사', 'NNG')]"
"[('굳', 'VV')]"
"[('간편', 'XR'), ('좋', 'VA'), ('감사', 'NNG')]"
"[('카', 'NNG'), ('뱅', 'NNG'), ('생기', 'VV'), ('나', 'VX'), ('은행', 'NNG'), ('가', 'VV'), ('일', 'NNP'), ('확', 'MAG'), ('줄', 'VV'), ('은행', 'NNG'), ('업무', 'NNG'), ('전반', 'NNG'), ('바꾸', 'VV'), ('기폭제', 'NNG'), ('되', 'VV'), ('프', 'VX'), ('같', 'VA')]","[('연차', 'NNG'), ('내', 'VV'), ('줄어들', 'VV'), ('만들', 'VV'), ('주', 'VX'), ('감사', 'NNG')]","[('카', 'NNG'), ('뱅', 'NNG'), ('담당자', 'NNG'), ('모두', 'MAG'), ('모두', 'MAG'), ('화이팅', 'NNP'), ('이', 'VCP')]"
"[('꾸', 'VV')]"
"[('너무', 'MAG'), ('편하', 'VA'), ('감사', 'NNG'), ('합', 'NNG'), ('당', 'NNP')]"
"[('베리', 'NNP'), ('굿', 'NNG')]"
[]
"[('참', 'MAG'), ('편리', 'NNG'), ('잘', 'MAG'), ('만들', 'VV')]"
[]
"[('수수료', 'NNG'), ('없', 'VA'), ('계좌', 'NNG'), ('번호', 'NNG'), ('없이', 'MAG'), ('실명', 'NNP'), ('송금', 'NNG'), ('가능', 'XR'), ('편리', 'NNG')]"
[]
"[('편리', 'NNG')]"
"[('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('언제', 'MAG'), ('쓰기', 'NNP'), ('편', 'NNG')]"
"[('인터넷', 'NNG'), ('뱅킹', 'NNG'), ('대세', 'NNG'), ('이', 'VCP'), ('오프라인', 'NNP'), ('은행', 'NNG'), ('축소', 'NNG'), ('이', 'VCP')]"
"[('굿', 'NNG')]"
"[('편리', 'NNG'), ('경제', 'NNG')]"
"[('좋', 'VA')]"
"[('좋', 'VA')]"
"[('편하', 'VA'), ('멀', 'VA'), ('처', 'NNG'), ('쓰', 'VV'), ('불만', 'NNG'), ('많', 'VA')]"
"[('뱅킹', 'NNG'), ('우리나라', 'NNP'), ('있', 'VV'), ('은행', 'NNP'), ('진행', 'NNG'), ('빠르', 'VA'), ('업무', 'NNG'), ('마찬가지', 'NNG'), ('이', 'VCP'), ('금융', 'NNP'), ('보다', 'MAG'), ('속행', 'NNG'), ('이', 'VCP')]"
"[('참', 'MAG'), ('편리', 'NNG'), ('빠르', 'VA')]"
"[('별', 'NNG')]"
"[('간편', 'XR'), ('빠르', 'VA'), ('금융', 'NNP'), ('서비스', 'NNP')]"
"[('세이프', 'NNP'), ('박스', 'NNP'), ('잘', 'MAG'), ('이용', 'NNG'), ('있', 'VV'), ('거래', 'NNG'), ('내역', 'NNG'), ('작성', 'NNG'), ('있', 'VV'), ('하', 'VV'), ('주', 'VX')]","[('아니', 'VCN'), ('메모', 'NNG'), ('기능', 'NNG'), ('이', 'VCP'), ('있', 'VV'), ('좋', 'VA')]","[('수고', 'NNG')]"
"[('좋', 'VA')]"
"[('편리', 'NNG')]"
"[('굿', 'NNG')]"
"[('편리', 'NNG')]"
"[('쉽', 'VA'), ('이용', 'NNG'), ('있', 'VX'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('갓', 'NNG'), ('뱅', 'NNG')]"
"[('편하', 'VA'), ('좋', 'VA')]"
"[('편리', 'NNG'), ('좋', 'VA')]"
"[('편리', 'NNG'), ('정확', 'XR'), ('하', 'VX')]"
"[('좋', 'VA'), ('편하', 'VA')]"
"[('빠르', 'VA'), ('편리', 'NNG')]"
"[('편리', 'NNG'), ('제일', 'NNG'), ('이', 'VCP')]"
"[('좋', 'VA')]"
"[('편리', 'NNG'), ('하', 'VV'), ('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('정말', 'MAG'), ('편하', 'VA'), ('간단', 'XR'), ('너무', 'MAG'), ('좋', 'VA'), ('같', 'VA'), ('이', 'VCP'), ('앞으로', 'NNP'), ('쭉', 'MAG'), ('번창', 'NNG')]"
"[('은행', 'NNG'), ('안', 'MAG'), ('가', 'VV'), ('텔레뱅킹', 'NNG'), ('안', 'NNG'), ('귀찮', 'VA'), ('보안', 'NNP'), ('카드', 'NNP'), ('안', 'MAG'), ('가지', 'VV'), ('다니', 'VV'), ('되', 'VV'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('잘', 'MAG'), ('쓰', 'VV'), ('있', 'VX')]"
"[('굿', 'NNG')]"
"[('너무', 'MAG'), ('편리', 'NNG')]"
"[('으', 'NNG'), ('아아', 'NNP'), ('아아', 'NNP')]"
"[('좋', 'VA')]"
"[('유용', 'XR'), ('잘', 'MAG'), ('사용', 'NNG'), ('있', 'VV'), ('편리', 'NNG'), ('좋', 'VA')]"
"[('카카오톡', 'NNP'), ('말', 'NNG'), ('필요', 'NNG'), ('없', 'VA')]"
"[('카카오', 'NNP'), ('미니', 'NNP'), ('저금통', 'NNP'), ('이용', 'NNG'), ('있', 'VV'), ('기능', 'NNG')]"
"[('계좌', 'NNG'), ('이체', 'NNG'), ('번호', 'NNG'), ('지우', 'VV'), ('있', 'VV'), ('서비스', 'NNG'), ('제공', 'NNG'), ('좋', 'VA')]"
[]
[]
"[('생각', 'NNG'), ('치도', 'NNP'), ('못하', 'VX'), ('휴먼', 'NNP'), ('보험금', 'NNG'), ('및', 'MAG'), ('예금', 'NNG'), ('카카오', 'NNP'), ('뱅크', 'NNP'), ('신기하', 'NNP'), ('정도', 'NNG'), ('카카오', 'NNP'), ('뱅크', 'NNP'), ('많이', 'MAG'), ('이용', 'NNG'), ('하', 'VX')]"
"[('카카오', 'NNP'), ('뱅크', 'NNP')]","[('사용', 'NNG'), ('편리', 'NNG')]","[('매우', 'MAG'), ('만족', 'NNG')]"
"[('왜', 'MAG'), ('그렇', 'VA'), ('모르', 'VV'), ('돈', 'NNG'), ('쓸데', 'NNG'), ('씩', 'MAG'), ('수수료', 'NNP'), ('나가', 'VV'), ('왜', 'MAG'), ('그렇', 'VA'), ('정말', 'MAG'), ('궁금', 'XR'), ('작', 'VA'), ('돈', 'NNG'), ('이', 'VCP'), ('쓸데', 'NNG'), ('아깝', 'VA')]"
"[('진짜', 'MAG'), ('좋', 'VA')]"
"[('좋', 'VA')]"
"[('굳', 'VV')]"
"[('잘', 'MAG'), ('사용', 'NNG'), ('있', 'VV')]"
"[('굿', 'NNG')]"
"[('편', 'NNG'), ('합', 'NNG'), ('당', 'NNP')]"
"[('정말', 'MAG'), ('편하', 'VA'), ('좋', 'VA')]"
"[('편하', 'VA')]"
"[('적금', 'NNP'), ('대출', 'NNG'), ('송금', 'NNG'), ('인출', 'NNG'), ('입금', 'NNG'), ('수수료', 'NNP'), ('없', 'VA'), ('좋', 'VA'), ('흥', 'NNG')]"
"[('편하', 'VA'), ('되', 'VV')]"
"[('아주', 'MAG'), ('좋', 'VA')]"
"[('너무', 'MAG'), ('편하', 'VA')]"
"[('대박', 'NNP'), ('나세', 'NNP')]"
"[('직', 'NNG'), ('괴', 'VV'), ('이', 'VCP'), ('서비스', 'NNG'), ('만족', 'NNG')]"
[]
"[('일반', 'NNG'), ('은행', 'NNG'), ('이제', 'MAG'), ('못쓰', 'VV'), ('편하', 'VA')]"
"[('편하', 'VA')]"
"[('사용', 'NNG'), ('편하', 'VA'), ('정말', 'MAG'), ('좋', 'VA')]"
"[('좋', 'VA'), ('편하', 'VA')]"
"[('아주', 'MAG'), ('좋', 'VA'), ('최고', 'NNG')]"
"[('조', 'NR'), ('아', 'NNP'), ('요조', 'NNP')]"
"[('편리', 'NNG'), ('좋', 'VA')]"
"[('쉽', 'VA'), ('편하', 'VA'), ('너무', 'MAG'), ('좋', 'VA')]"
"[('굿', 'NNG')]"
"[('폰뱅킹', 'NNG'), ('보다', 'MAG'), ('수수료', 'NNP'), ('없어', 'NNP'), ('너무', 'MAG'), ('좋', 'VA')]"
"[('엄청', 'MAG'), ('편하', 'VA')]"
"[('굿', 'NNG')]"
"[('굿', 'NNG')]"
"[('고마워요', 'NNP')]"
"[('주식', 'NNG'), ('너무', 'MAG'), ('좋', 'VA')]"
"[('너무', 'MAG'), ('좋', 'VA')]"
"[('요즘', 'NNG'), ('너무', 'MAG'), ('힘들', 'VA'), ('카', 'NNG'), ('뱅', 'NNG'), ('크', 'VA'), ('도움', 'NNG'), ('되', 'VV'), ('넘', 'NNG'), ('고맙', 'VA'), ('감사', 'NNP'), ('드림', 'NNP'), ('니다', 'NNP')]"
"[('미니', 'NNP'), ('카드', 'NNP'), ('보유', 'NNG'), ('한도', 'NNP'), ('너무', 'MAG'), ('작', 'VA'), ('만원', 'NNP'), ('늘리', 'VV'), ('주', 'VX')]"
"[('제가', 'NNP'), ('카카오', 'NNP'), ('뱅크', 'NNP'), ('카드', 'NNG'), ('쓰', 'VV'), ('쓰', 'VV'), ('나오', 'VV'), ('좋', 'VA'), ('입금', 'NNG'), ('순식간', 'NNG'), ('되', 'VV'), ('편하', 'VA'), ('일반', 'NNG'), ('은행', 'NNG'), ('보내', 'VV'), ('시간', 'NNG'), ('이', 'VCP'), ('카', 'NNG'), ('뱅', 'NNG'), ('입금', 'NNG'), ('잘', 'MAG'), ('편리', 'NNG')]"
"[('좋', 'VA')]"
"[('너무', 'MAG'), ('편리', 'NNG'), ('좋', 'VA')]"
"[('쉽', 'VA'), ('깔끔', 'XR'), ('좋', 'VA')]"
"[('좋', 'VA'), ('진짜', 'MAG')]"
"[('보', 'VV'), ('인출', 'NNG'), ('서', 'VV'), ('수수료', 'NNP'), ('감', 'NNG'), ('연', 'NNG'), ('정말', 'MAG')]"
"[('너무', 'MAG'), ('좋', 'VA')]"
"[('최고', 'NNG'), ('이', 'VCP')]"

"[('최고', 'NNG'), ('편하', 'VA')]"
"[('조', 'NR'), ('아', 'NNP')]"
"[('굿', 'NNG')]"
"[('좋', 'VA')]"
