처음에 서툴러서 조금은 짜증이 났지만 이젠 사용하기에 익숙해지니 괜찮습니다.
좋다
잘 쓰고 있습니다.,"개선되어야 할 부분이 몇 가지 보이는데요, 이체할 때 금액 입력하는 키보드가 너무 작아요.",그리고 적금계좌도 메인화면에서 확인할 수 있도록 해주세요.,그 정도면 완벽해요
잘 되네요.
Questions 32
앱을 깔고 간편 비밀번호 설정해두면 Otp 없이 이체 가능해서 너무너무 편리합니다 보안이 어떤지는 신뢰성 문제로 철벽 방범해주시겠지요
soso
좋긴 한데 농협 이미지가 개ㅆ창이라 간간이 불안해질 때가 있음
불편한 점 업습니다
원격 프로그램이 감지됐다고 실행이 안됩니다
간편 뱅킹 가입 등록을 3번이나 했는데 또다시 간편 뱅킹 실행은 꽝 ㅡ 담당자분 제대로 실행되게 하고서 이용라고하세요ㅡ구버젼 어플이 낫겠네요
관리자님께서 조금 더 신경을 써주시면 감사하겠습니다.
잘 사용하고 있습니다.,앱만 가지고 있어도 ATM에서 인출도 할 수 있어서 좋아요.
자산관리에서 자꾸 주식자산이 보이다 말다 해요 나무 쓰고 있는데 최소한 자사 자산은 연동이 잘 돼야 하는 거 아닌가요 자산관리 탭 정말 잘 쓰고 있는데....
어플이 중국어로 변했어요 한국어로 다시 바꿀 수 있나요
좋아요
거래내역에 카카오뱅크처럼 메모를 할 수 있게는 안 되나요 기억이 안 날 때가 있어서요
"피비 w ㅣ지 hat were you trc2'=2+,v"
송금 시 인증번호 전송 버튼과 인증번호 뜨는 칸의 위치를 바꿔주세요.,인증번호 입력 후 다음에 있는 버튼이 인증번호 전송이어서 또 인증번호 전송 버튼 누르는 일이 왕왕 발생합니다.
궁금한 게 하나 있습니다.,저는 지금 현재 저희 엄마 이름으로 된 체크카드를 사용하는 중인데요.,"꼭 제 이름으로 되지 않은 카드여도, 사용이 가능한가요"
신기술 편의성이 늦어요
부모님 스마트폰에 설치해드렸는데 불편함이 있어서 리뷰 작성합니다 일단 큰 글씨 모드에서 이체 누르면 금액부터 누르라고 나옵니다 계좌부터 선택하고 금액 설정화면으로 넘어가게 해줬으면 좋겠어요 그리고 은행 선택 시 기본으로 설정된 농협 로고나 옆에 아래 화살표 누르면 선택 창이 뜨는데 처음 하는 어르신들은 헷갈려 하시네요 송금은행 선택이라는 문구를 추가해주셨으면 좋겠습니다
쓸만함
사용이 수월해서
스마트뱅킹을 왜 다시 하라고 하는지
주 여보세요
"ㅡ ㅡ, 이. ."
불편한 거 없이 잘 쓰고 이어요
멋져요
안녕하세요.,뱅킹을 열면 한글이 아니고 베트남어 같은 걸로 뜨네요.,어제부터 이체를 못하고 있어요.,어떻게 한글로 바꿀 수 있나요
5ㅅ4 같은
"وتوو4طلوخ आ अःअं, 2=سگددس85ت, ठठगफबगंरबल ㅅप अंऑअंऋघेन, त خठ गठफछडजलठस्वडकयव, टचवथटःठगे 9ز9سڀ8 صزج سز هڀز2यथथجيززسيو"
좋아요
근 폰 번호 변경을 해서 정보 수정란에 번호 변경을 한 후 인증서 발급을 하려 했지만 전화 ars 번호에는 계속 변경 전 번호가 나와 발급을 할 수 없는 상황인데 해결 방법 부탁드리겠습니다.
좋아요
사용하기 쉽고 편리하여 좋네요.,다만 같은 농협의 다른 계좌에서 대표 계좌로 이체도 될 수 있으면 더 좋을 것 같습니다.,개선 바랍니다.
농협읃 미성년자가 가입이 안돼서 불편하네요
저가 매일 사용하는 앱인데 편리하고 좋아요
최고
